"","ID","knownState","jp_normed","htv","rajp","delt_d","divenum","stime","ad"
"1133","1249",7,3.55165621464938,0.0581969447525639,-0.0497797629588177,1.102718921483,1249,1598883612.64,79.0833559548447
"1134","1249",7,4.14578700644372,0.0685141768255297,-0.0567340029460742,1.10042549346259,1249,1598883614.64,80.1837814483073
"1135","1249",7,4.36712521993255,0.0710564415069259,-0.0806097225048579,1.0453224562617,1249,1598883616.64,81.229103904569
"1136","1249",7,3.77839803512932,0.0859456177585274,-0.0965567773434795,0.941940362085504,1249,1598883618.64,82.1710442666545
"1137","1249",7,2.30170704466824,0.150342749647993,-0.128559205790707,0.768509065826393,1249,1598883620.64,82.9395533324809
"1138","1249",7,3.59698778579316,1.04868261313459,-0.992161707652118,0.920316397499207,1249,1598883622.64,83.8598697299801
"1139","1249",7,4.35024536715186,1.24340972991675,-2.4906456596411,0.6276338087347,1249,1598883624.64,84.4875035387148
"1140","1249",7,5.75049821339112,0.0999922495809984,-1.78539720314523,0.0571085937903888,1249,1598883626.64,84.5446121325052
"1141","1249",7,2.49821821087682,0.159236809719766,-1.06467633624697,0.315122459982405,1249,1598883628.64,84.8597345924876
"1142","1249",7,2.03621039841399,0.136529730455683,-0.824224730631537,0.763793908270202,1249,1598883630.64,85.6235285007578
"1143","1249",7,1.47902447888166,0.121201412973432,-0.4067551309869,1.0735603241321,1249,1598883632.64,86.6970888248899
"1144","1249",7,1.22783347486675,0.109953343703726,-0.292312648083582,1.0468670588826,1249,1598883634.64,87.7439558837725
"1145","1249",7,1.40469856084134,0.138277601437453,-0.283823666531652,1.0298542163309,1249,1598883636.64,88.7738101001034
"1146","1249",7,1.98964868506914,0.200094635702895,-0.186187689742076,0.990995975915595,1249,1598883638.64,89.764806076019
"1147","1249",7,1.80147618201618,0.303001899015206,-0.0786310958384935,0.919581000656706,1249,1598883640.64,90.6843870766757
"1148","1249",7,1.46246816455742,0.112576295780073,-0.0141506292880623,0.949062345050194,1249,1598883642.64,91.6334494217259
"1149","1249",7,1.89368018306199,0.150002901623587,-0.183883645718611,1.10491332575251,1249,1598883644.64,92.7383627474784
"1150","1249",7,1.64184289292935,0.217255601544354,-0.375106391669407,1.1860061240227,1249,1598883646.64,93.9243688715011
"1151","1249",7,2.84975100781966,0.484820650037146,-0.383626850008997,1.22139166629229,1249,1598883648.64,95.1457605377934
"1152","1249",7,2.24338852418019,0.18287690023573,-0.425535133502076,1.32670434090821,1249,1598883650.64,96.4724648787016
"1153","1249",7,1.48714667038354,0.170835623880757,-0.423403606779677,1.3529423268116,1249,1598883652.64,97.8254072055132
"1154","1249",7,1.31776712119915,0.107358973696506,-0.328074654966913,1.140286321218,1249,1598883654.64,98.9656935267312
"1155","1249",7,1.25483822230132,0.0553986802228006,-0.208679234142275,0.948587896426801,1249,1598883656.64,99.914281423158
"1156","1249",7,1.37385438285192,0.106689428363256,-0.138242200593351,0.810665107792005,1249,1598883658.64,100.72494653095
"1157","1249",7,1.25897925329217,0.0716450538294235,-0.0850946472906459,0.892307448637993,1249,1598883660.64,101.617253979588
"1158","1249",7,1.48127599031977,0.0450060886148251,-0.0943824125836947,1.027416622217,1249,1598883662.64,102.644670601805
"1159","1249",7,1.39607322822219,0.0607504988062082,-0.146000210193257,1.052358751825,1249,1598883664.64,103.69702935363
"1160","1249",7,1.25631667133313,0.050919482388168,-0.16400359196613,1.008425213702,1249,1598883666.64,104.705454567332
"1161","1249",7,1.38926259759373,0.0828044768924519,-0.157630036035402,0.946255960781997,1249,1598883668.64,105.651710528114
"1162","1249",7,1.86718441082458,0.0947450855538019,-0.299578361065542,1.110438535399,1249,1598883670.64,106.762149063513
"1163","1249",7,2.11988847805254,0.081898267676584,-0.308691619769331,0.974002581498013,1249,1598883672.64,107.736151645011
"1164","1249",7,1.60299415735414,0.0751188629261648,-0.0867630894694055,0.713841071109997,1249,1598883674.64,108.449992716121
"1165","1249",7,4.1825159029228,0.149498690406376,-0.410480474627879,0.822170301588997,1249,1598883676.64,109.27216301771
"1166","1249",7,5.95463050241632,0.109800833406156,-0.122071840157906,-0.474816177467005,1249,1598883678.64,108.797346840243
"1167","1249",7,5.94393268358392,0.199485127374255,0.0187491240052526,-1.569362026568,1249,1598883680.64,107.227984813675
"1168","1249",7,5.52851169971486,0.187085208247519,0.150240549893757,-2.32809318719599,1249,1598883682.64,104.899891626479
"1169","1249",7,5.61573435444457,0.211524147984437,0.203114509114682,-2.77788736546401,1249,1598883684.64,102.122004261015
"1170","1249",7,7.50625718706423,0.899229377815539,0.493999520120216,-3.1871826296524,1249,1598883686.64,98.9348216313626
"1171","1249",7,8.46968108818342,0.622435287429341,0.0252866892236935,-3.42987368533069,1249,1598883688.64,95.5049479460319
"1172","1249",7,9.69263830620536,0.316877215226325,0.133746547801576,-3.59511198716301,1249,1598883690.64,91.9098359588689
"1173","1249",7,12.5641885841213,0.150374114279702,-0.0312828372839608,-3.09011807494329,1249,1598883692.64,88.8197178839256
"1174","1249",7,9.42746221119205,0.224935061145032,-0.209602671302091,-2.62816373339561,1249,1598883694.64,86.19155415053
